requirement_id,domain,priority,requirement,acceptance_criteria,version,status
P25-REQ-369,Material Price Library,Should,"GrounUp shall implement governed material price library capability 369 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 369 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-370,Subcontract Rate Library,Should,"GrounUp shall implement governed subcontract rate library capability 370 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 370 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-371,Truck Rate Library,Should,"GrounUp shall implement governed truck rate library capability 371 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 371 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-372,Haul & Disposal Rates,Should,"GrounUp shall implement governed haul & disposal rates capability 372 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 372 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-373,Regional Price Profiles,Should,"GrounUp shall implement governed regional price profiles capability 373 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 373 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-374,Location Factors,Should,"GrounUp shall implement governed location factors capability 374 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 374 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-375,Vendor Price Sources,Should,"GrounUp shall implement governed vendor price sources capability 375 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 375 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-376,Custom Tenant Overrides,Should,"GrounUp shall implement governed custom tenant overrides capability 376 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 376 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-377,Versioning & Effective Dates,Should,"GrounUp shall implement governed versioning & effective dates capability 377 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 377 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-378,Approval & Publication,Should,"GrounUp shall implement governed approval & publication capability 378 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 378 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-379,AI Proposed Writeback,Should,"GrounUp shall implement governed ai proposed writeback capability 379 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 379 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-380,Import & Bulk Edit,Should,"GrounUp shall implement governed import & bulk edit capability 380 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 380 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-381,Search & Classification,Should,"GrounUp shall implement governed search & classification capability 381 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 381 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-382,Audit & Provenance,Should,"GrounUp shall implement governed audit & provenance capability 382 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 382 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-383,Library Dependencies,Should,"GrounUp shall implement governed library dependencies capability 383 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 383 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-384,Estimator Integration,Should,"GrounUp shall implement governed estimator integration capability 384 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 384 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-385,Master Library Registry,Should,"GrounUp shall implement governed master library registry capability 385 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 385 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-386,Service Catalog,Should,"GrounUp shall implement governed service catalog capability 386 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 386 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-387,Service Categories,Should,"GrounUp shall implement governed service categories capability 387 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 387 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-388,Units of Measure,Should,"GrounUp shall implement governed units of measure capability 388 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 388 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-389,Labor Resource Library,Should,"GrounUp shall implement governed labor resource library capability 389 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 389 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-390,Crew Library,Should,"GrounUp shall implement governed crew library capability 390 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 390 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-391,Equipment Library,Should,"GrounUp shall implement governed equipment library capability 391 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 391 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-392,Truck Library,Should,"GrounUp shall implement governed truck library capability 392 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 392 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-393,Material Library,Should,"GrounUp shall implement governed material library capability 393 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 393 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-394,Subcontract Resource Library,Should,"GrounUp shall implement governed subcontract resource library capability 394 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 394 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-395,Disposal Library,Should,"GrounUp shall implement governed disposal library capability 395 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 395 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-396,Assembly Library,Should,"GrounUp shall implement governed assembly library capability 396 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 396 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-397,Assembly Components,Should,"GrounUp shall implement governed assembly components capability 397 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 397 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-398,Production Rate Library,Should,"GrounUp shall implement governed production rate library capability 398 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 398 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-399,Equipment Rate Library,Should,"GrounUp shall implement governed equipment rate library capability 399 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 399 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-400,Labor Rate Library,Should,"GrounUp shall implement governed labor rate library capability 400 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 400 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
