requirement_id,home_phase,canonical_source_phase,canonical_source_file,occurrence_count,definition_conflict,record_json
AI-REQ-064,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Knowledge"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed knowledge capability 64 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-064"", ""Status"": ""Planned""}"
AI-REQ-065,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""RAG"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed rag capability 65 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-065"", ""Status"": ""Planned""}"
AI-REQ-066,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Multimodal"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed multimodal capability 66 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-066"", ""Status"": ""Planned""}"
AI-REQ-067,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Prompts"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed prompts capability 67 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-067"", ""Status"": ""Planned""}"
AI-REQ-068,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Models"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed models capability 68 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-068"", ""Status"": ""Planned""}"
AI-REQ-069,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Human Oversight"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed human oversight capability 69 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-069"", ""Status"": ""Planned""}"
AI-REQ-070,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Explainability"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed explainability capability 70 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-070"", ""Status"": ""Planned""}"
AI-REQ-071,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Security"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed security capability 71 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-071"", ""Status"": ""Planned""}"
AI-REQ-072,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Privacy"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed privacy capability 72 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-072"", ""Status"": ""Planned""}"
AI-REQ-073,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Tenant Isolation"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed tenant isolation capability 73 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-073"", ""Status"": ""Planned""}"
AI-REQ-074,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Observability"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed observability capability 74 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-074"", ""Status"": ""Planned""}"
AI-REQ-075,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Evaluation"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed evaluation capability 75 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-075"", ""Status"": ""Planned""}"
AI-REQ-076,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Learning"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed learning capability 76 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-076"", ""Status"": ""Planned""}"
AI-REQ-077,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Marketplace"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed marketplace capability 77 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-077"", ""Status"": ""Planned""}"
AI-REQ-078,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""White Label"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed white label capability 78 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-078"", ""Status"": ""Planned""}"
AI-REQ-079,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""API"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed api capability 79 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-079"", ""Status"": ""Planned""}"
AI-REQ-080,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""UI/UX"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed ui/ux capability 80 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-080"", ""Status"": ""Planned""}"
AI-REQ-081,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Architecture"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed architecture capability 81 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-081"", ""Status"": ""Planned""}"
AI-REQ-082,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Orchestration"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed orchestration capability 82 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-082"", ""Status"": ""Planned""}"
AI-REQ-083,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Agents"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed agents capability 83 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-083"", ""Status"": ""Planned""}"
AI-REQ-084,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Knowledge"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed knowledge capability 84 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-084"", ""Status"": ""Planned""}"
AI-REQ-085,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""RAG"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed rag capability 85 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-085"", ""Status"": ""Planned""}"
AI-REQ-086,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Multimodal"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed multimodal capability 86 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-086"", ""Status"": ""Planned""}"
AI-REQ-087,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Prompts"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed prompts capability 87 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-087"", ""Status"": ""Planned""}"
AI-REQ-088,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Models"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed models capability 88 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-088"", ""Status"": ""Planned""}"
AI-REQ-089,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Human Oversight"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed human oversight capability 89 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-089"", ""Status"": ""Planned""}"
AI-REQ-090,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Explainability"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed explainability capability 90 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-090"", ""Status"": ""Planned""}"
AI-REQ-091,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Security"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed security capability 91 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-091"", ""Status"": ""Planned""}"
AI-REQ-092,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Privacy"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed privacy capability 92 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-092"", ""Status"": ""Planned""}"
AI-REQ-093,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Tenant Isolation"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed tenant isolation capability 93 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-093"", ""Status"": ""Planned""}"
AI-REQ-094,,6,GES_Phase_06_AI_Construction_Intelligence_v1.0/GES_Phase_06_AI_Construction_Intelligence_v1.0/05_CSV/AI_Requirements.csv,1,NO,"{""Area"": ""Observability"", ""Priority"": ""Must"", ""Requirement"": ""The platform shall provide governed observability capability 94 with tenant isolation, auditability, role-based authorization, version control, and human-review controls where material decisions are affected."", ""Requirement_ID"": ""AI-REQ-094"", ""Status"": ""Planned""}"
